No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
215	842	175.8037	176.6441	0.6396	0.1265	3.4474	4.3768	0.0000	0.0000
216	843	174.2142	175.0089	1.5952	0.1864	8.3218	6.5174	24.4942	19.8331
217	844	172.7963	173.5792	1.9160	0.1745	10.5458	4.9186	21.1636	25.2328
218	845	173.0519	173.7913	1.6436	0.3752	8.7802	13.3620	21.6711	21.5192
219	848	158.1260	159.0936	1.0615	0.0542	5.4636	0.8965	27.4054	26.1462
220	849	178.2366	178.9707	1.8871	0.3652	9.9154	13.3001	0.0000	0.0000
221	851	170.7229	171.5227	2.0229	0.2341	10.8696	8.4846	0.0000	0.0000
222	852	170.7890	171.5928	0.4604	0.2193	2.4675	5.7511	27.5697	24.3304
223	854	169.7097	170.4260	2.1637	0.2881	11.6195	10.3156	19.1724	20.4677
224	855	159.6656	160.4452	3.2554	0.1954	17.7240	6.2855	24.9985	28.2149
225	856	169.1510	169.8526	1.6264	0.2046	8.8163	6.1761	0.0000	0.0000
226	857	164.6401	165.4000	1.8583	0.1973	10.2543	5.2022	26.8022	25.7980
227	858	177.5369	178.3284	2.2634	0.2556	12.5338	9.0944	28.3590	31.6434
228	859	158.0310	158.7628	1.6569	0.2177	8.6280	5.6849	28.1595	22.9825
229	860	167.1234	167.8946	1.9366	0.3043	10.3712	9.8889	26.0716	27.6000
230	862	156.6384	157.3889	0.8751	0.0946	4.6162	1.6919	22.3456	22.5672
231	863	168.4194	169.1579	1.5944	0.2301	8.4527	7.5982	0.0000	0.0000
232	864	158.0776	158.8379	1.6618	0.3219	8.9034	9.7403	0.0000	0.0000
233	865	171.1835	171.9767	1.8056	0.2877	9.7259	9.6042	28.7871	30.6162
234	866	165.8851	166.6721	2.1429	0.2246	11.6438	11.0466	27.1574	29.7094
235	867	170.5439	171.3728	1.9093	0.3156	10.4142	10.5455	28.1752	31.6676
236	868	179.3118	180.0737	2.0229	0.3040	10.5274	9.1522	0.0000	0.0000
237	869	163.9500	164.7268	1.3825	0.0742	7.5020	2.3387	0.0000	0.0000
238	870	164.7806	165.9624	0.2795	0.0301	1.2970	0.4487	25.5142	28.9268
239	871	160.3636	161.1060	1.6085	0.2359	8.9568	8.0613	0.0000	0.0000
240	873	179.2811	180.1031	1.8560	0.2771	9.8304	8.4375	23.8577	27.6857
241	874	177.0279	177.7775	0.9899	0.2969	5.6667	8.2912	29.6411	25.5406
242	875	171.0427	172.3010	0.1916	0.0264	1.0275	0.3116	19.7470	29.4880
243	876	156.0807	156.8411	1.4750	0.2420	7.9544	10.9110	22.4393	18.8211
244	877	174.6490	176.2933	0.4279	0.0165	1.9912	0.1492	22.9840	22.1079
245	879	162.4226	163.1887	2.2527	0.2370	12.0557	7.2549	0.0000	0.0000
246	880	166.3291	167.1001	2.6388	0.2851	14.1631	7.8289	21.2461	21.4808
247	881	159.7777	160.8722	0.1833	0.0294	0.8588	0.4705	29.7287	32.6409
248	882	162.1858	162.9346	1.7804	0.2359	9.4773	8.8566	33.6455	25.7587
249	884	176.2795	177.0340	2.0724	0.3153	11.1232	9.0407	25.2537	20.9119
250	885	171.0757	171.8735	0.5753	0.1844	2.9834	6.6235	26.8856	31.0117
251	886	165.9214	167.5801	0.1412	0.0131	0.7462	0.1266	0.0000	0.0000
252	887	161.4035	162.1892	1.7156	0.3668	9.2653	12.6581	0.0000	0.0000
253	888	158.7406	159.5074	1.6882	0.1895	9.0513	6.8107	34.6353	29.5024
254	889	173.0771	173.8112	1.4187	0.2366	7.4996	7.4942	0.0000	0.0000
255	890	164.6777	165.3971	0.9859	0.1099	5.1507	3.7325	22.5968	21.0686
256	892	174.4783	175.0978	0.4561	0.0703	2.5896	1.8845	29.3291	28.6937
257	893	156.8965	157.5965	1.9363	0.2555	10.4154	10.4439	0.0000	0.0000
258	895	165.1648	165.9725	1.0852	0.0849	5.7380	1.3099	0.0000	0.0000
259	896	156.6244	157.6037	0.4708	0.0448	2.5118	0.7110	0.0000	0.0000
260	898	163.0522	164.0678	0.3260	0.0268	1.6592	0.4117	30.1054	21.2117
261	899	172.2091	173.1631	0.5493	0.0451	2.9018	0.7026	25.7072	28.4241
262	901	158.8498	160.8601	1.3493	0.0145	8.2405	0.1612	0.0000	0.0000
263	902	157.2853	158.0454	1.5363	0.3322	8.1983	7.9758	0.0000	0.0000
264	903	171.2340	171.9929	2.1442	0.3488	11.2952	12.1881	0.0000	0.0000
265	904	165.4854	166.2423	2.1622	0.1824	11.6082	5.6182	28.0151	32.5003
266	905	155.0911	155.9142	0.8412	0.0667	4.8858	2.4157	0.0000	0.0000
267	907	167.3110	168.0673	1.2439	0.2240	6.4384	7.6003	21.1959	25.7805
268	909	178.6051	179.3705	1.5973	0.2379	9.1606	9.4742	24.3780	28.1177
