;Reco;X;Y;BadFlag;SigmaOutNoise;Baseline;risetime;Amplitude
371;TRUE;26.2101;31.3043;FALSE;31.91662514;-0.000766155;1.00E-07;0.012671191
372;FALSE;;;;;;;
373;TRUE;28.4267;22.8918;FALSE;205.7768734;-0.000370423;8.14E-08;0.088592237
374;TRUE;25.5544;28.0267;FALSE;155.9285225;-0.000506499;8.12E-08;0.069796665
375;FALSE;;;;;;;
376;FALSE;;;;;;;
377;TRUE;32.4754;26.0191;FALSE;90.65146469;-0.000480403;8.08E-08;0.042702656
378;TRUE;30.2646;32.6809;TRUE;4.76707749;-0.000710494;4.00E-10;0.001915657
379;TRUE;33.9177;28.6443;TRUE;4.427063898;-0.000503411;2.00E-10;0.001821781
380;TRUE;32.4029;27.1034;FALSE;17.94821513;-0.000295293;1.19E-07;0.007631379
381;TRUE;24.4859;22.7384;FALSE;291.4468729;-0.000890082;7.95E-08;0.123287455
382;TRUE;24.4368;28.8387;FALSE;184.0907486;-0.000644007;7.77E-08;0.081918074
383;TRUE;30.1609;22.1014;FALSE;118.3526214;-0.000591885;8.34E-08;0.051106259
384;TRUE;28.9802;31.548;FALSE;16.63535792;-0.000807812;8.15E-08;0.006828277
385;FALSE;;;;;;;
386;FALSE;;;;;;;
387;TRUE;22.4866;26.1045;FALSE;150.0706182;-0.000466403;7.90E-08;0.064427267
388;TRUE;34.2423;27.5734;TRUE;4.618184963;-0.000778705;2.00E-10;0.001805931
389;FALSE;;;;;;;
390;FALSE;;;;;;;
391;TRUE;32.5891;27.8978;FALSE;14.02727942;-0.000713898;1.01E-07;0.005835102
392;TRUE;33.0813;29.3474;FALSE;17.76728521;-0.00083906;9.53E-08;0.007315924
393;TRUE;25.186;23.1957;FALSE;255.6815569;-0.000695671;8.24E-08;0.105185595
394;FALSE;;;;;;;
395;TRUE;32.9668;22.9571;FALSE;24.83005139;-0.000575505;8.75E-08;0.010557943
396;FALSE;;;;;;;
397;TRUE;27.8974;23.9579;FALSE;186.205323;-0.000918802;8.04E-08;0.080906447
398;FALSE;;;;;;;
399;TRUE;25.6431;25.3279;FALSE;323.8566079;-0.000852828;7.97E-08;0.141317423
400;TRUE;25.0318;25.2759;FALSE;254.6058007;-0.000759317;7.93E-08;0.107301311
401;TRUE;25.1865;25.9691;FALSE;226.7922922;-0.000553752;8.06E-08;0.100289036
402;TRUE;26.3395;25.8943;FALSE;222.4544394;-0.00077695;8.10E-08;0.09062193
403;FALSE;;;;;;;
404;FALSE;;;;;;;
405;TRUE;33.0795;27.5181;FALSE;8.86858573;-0.000757585;7.65E-08;0.003822205
406;TRUE;29.7226;29.2503;FALSE;40.1335248;-0.001055097;1.01E-07;0.01705491
407;TRUE;28.8349;25.0244;FALSE;200.1202138;-0.000625777;7.93E-08;0.098221851
408;TRUE;31.5417;27.9622;FALSE;32.44458928;-0.00070034;9.52E-08;0.013442706
409;FALSE;;;;;;;
410;TRUE;27.181;22.4793;FALSE;289.8521697;-0.000738609;8.08E-08;0.119936381
411;TRUE;32.2414;24.7801;FALSE;78.22297205;-0.001114379;8.13E-08;0.032199279
412;FALSE;;;;;;;
413;TRUE;23.9434;23.0745;FALSE;184.2050988;-0.000798924;8.11E-08;0.077248761
414;TRUE;31.2132;19.6787;FALSE;64.90684456;-0.000706889;9.14E-08;0.027085717
415;TRUE;27.8212;31.2486;TRUE;4.627803337;-0.000481084;2.00E-10;0.001914159
416;TRUE;23.9704;24.5611;FALSE;185.660068;-0.000414909;8.04E-08;0.081866963
417;TRUE;22.5911;25.2703;FALSE;146.8268221;-0.000337535;8.31E-08;0.064288905
418;FALSE;;;;;;;
419;FALSE;;;;;;;
420;TRUE;32.3692;24.0434;FALSE;110.4363983;-0.000554288;7.78E-08;0.045264764
421;TRUE;26.8155;30.2571;FALSE;37.87126511;-0.000712455;9.27E-08;0.015698168
422;FALSE;;;;;;;
423;FALSE;;;;;;;
424;FALSE;;;;;;;
425;FALSE;;;;;;;
426;TRUE;25.0667;23.9649;FALSE;238.3646064;-0.000431265;8.28E-08;0.098540899
427;TRUE;31.2127;25.2011;FALSE;108.6179671;-0.000741919;8.09E-08;0.06208914
428;TRUE;25.5546;23.6796;FALSE;140.7050199;-0.000505025;8.15E-08;0.065737774
429;TRUE;27.2723;23.9928;FALSE;143.6845755;-0.000734645;8.16E-08;0.063505215
430;TRUE;34.3271;25.681;FALSE;9.158331977;-0.001053628;9.17E-08;0.004216295
431;TRUE;28.7486;25.429;FALSE;265.5643367;-0.000605855;7.98E-08;0.115264159
432;TRUE;29.5039;20.2003;FALSE;60.86121034;-0.000796694;9.23E-08;0.025610458
433;FALSE;;;;;;;
434;TRUE;26.6003;23.819;FALSE;248.5186575;-0.000894341;8.07E-08;0.101546642
435;TRUE;26.0141;28.4635;FALSE;200.6830408;-0.001182038;7.99E-08;0.082736951
436;TRUE;24.4756;25.3448;FALSE;211.1049481;-0.000901861;8.14E-08;0.089796508
437;FALSE;;;;;;;
438;TRUE;23.7915;29.1454;FALSE;76.83657192;-0.000806011;8.62E-08;0.031254515
439;TRUE;24.5344;26.1234;FALSE;238.2258863;-0.000894732;7.94E-08;0.095015951
440;TRUE;27.8755;29.2638;FALSE;153.7882573;-0.00060913;7.78E-08;0.064668521
441;TRUE;33.1231;27.9025;FALSE;31.9953253;-0.00074011;1.07E-07;0.014080093
442;TRUE;30.6416;22.8803;FALSE;199.5180298;-0.000689181;8.09E-08;0.080017848
443;TRUE;32.4506;24.6224;FALSE;50.9215556;-0.000808016;8.30E-08;0.021668501
444;TRUE;33.5635;25.2871;FALSE;46.74728449;-0.00052088;1.13E-07;0.019234025
445;TRUE;25.3441;25.832;FALSE;217.2127021;-0.00081249;8.04E-08;0.085848864
446;TRUE;20.6939;27.5842;FALSE;23.26499178;-0.000453869;7.93E-08;0.0100595
447;TRUE;31.0967;23.9021;FALSE;125.4480653;-0.000582468;8.55E-08;0.051694248
448;TRUE;25.8531;26.6004;FALSE;349.3222255;-0.000290543;8.08E-08;0.149764344
449;TRUE;34.087;25.0688;FALSE;34.70085095;-0.000387046;9.69E-08;0.01477563
450;FALSE;;;;;;;
451;TRUE;25.4752;24.2977;FALSE;223.1679205;-0.000417174;8.05E-08;0.096733666
452;TRUE;27.1379;26.5821;FALSE;117.459815;-0.000428992;8.11E-08;0.048399659
453;FALSE;;;;;;;
454;TRUE;32.7255;30.5455;FALSE;19.50740455;-0.000764925;7.83E-08;0.008687299
455;TRUE;27.9577;27.8376;FALSE;251.7138585;-0.000729414;7.80E-08;0.107224842
456;TRUE;28.7554;22.5509;FALSE;193.8576378;-0.000424968;8.19E-08;0.084345012
457;FALSE;;;;;;;
458;FALSE;;;;;;;
459;TRUE;29.1117;21.0674;FALSE;236.4271656;-0.000866345;8.16E-08;0.10005168
460;TRUE;30.6774;26.5645;FALSE;138.5619629;-0.000996884;7.99E-08;0.054271266
461;TRUE;30.746;22.7609;FALSE;65.46922389;-0.000412869;1.00E-07;0.027390112
462;TRUE;30.9105;30.9625;TRUE;3.618826386;-0.001094441;2.00E-10;0.001534302
463;TRUE;28.2764;30.9498;FALSE;55.98359295;-0.000516758;9.52E-08;0.022948253
464;TRUE;23.4414;24.4843;FALSE;193.9727595;-0.000192283;8.06E-08;0.084136636
465;TRUE;34.2725;24.3041;FALSE;17.44813705;-0.00054624;9.23E-08;0.007600963
466;TRUE;28.6444;32.2382;TRUE;3.456888216;-0.000899602;2.00E-10;0.001578662
467;FALSE;;;;;;;
468;TRUE;29.8388;25.0054;FALSE;113.2280566;-0.00063097;8.34E-08;0.047951204
469;TRUE;30.8737;29.7737;TRUE;4.398326475;-0.000510075;2.00E-10;0.001854032
470;TRUE;33.3206;26.0995;FALSE;10.2867519;-0.000690461;7.68E-08;0.00427591
471;FALSE;;;;;;;
472;TRUE;23.6157;22.5158;FALSE;211.1344595;-0.000796936;8.00E-08;0.089857326
473;TRUE;31.9679;27.7667;FALSE;52.34329591;-0.000609135;8.80E-08;0.021914081
474;TRUE;23.0921;27.8284;FALSE;125.1566834;-0.00068539;7.99E-08;0.055490825
475;FALSE;;;;;;;
476;TRUE;24.4627;27.3891;FALSE;199.3969712;-0.000730081;8.03E-08;0.081105547
477;FALSE;;;;;;;
478;TRUE;32.46;30.5681;TRUE;4.084318232;-0.000566274;2.00E-10;0.001725189
479;TRUE;26.8109;31.6799;TRUE;4.892108261;-0.000842962;2.00E-10;0.002089334
480;TRUE;31.7726;26.774;FALSE;36.43191874;-0.000471724;1.09E-07;0.017394399
481;TRUE;31.6222;28.2245;FALSE;52.21684754;-0.000701288;1.00E-07;0.0225406
482;TRUE;32.163;30.9593;FALSE;10.17625655;-0.000661866;1.22E-07;0.004161804
483;TRUE;23.2917;27.827;FALSE;170.8764027;-0.000682477;7.87E-08;0.071086566
484;TRUE;33.1551;27.9534;FALSE;12.29629044;-0.000512411;8.33E-08;0.00530235
485;TRUE;25.6204;26.6832;FALSE;292.7606321;-0.000720561;7.99E-08;0.11897631
486;TRUE;25.6085;31.169;FALSE;51.01316036;-0.000444068;1.06E-07;0.021305995
487;FALSE;;;;;;;
488;TRUE;29.053;31.177;FALSE;18.21063808;-0.000188367;9.45E-08;0.008690478
489;TRUE;26.3814;28.5908;FALSE;120.739001;-0.000956919;7.97E-08;0.055190761
490;TRUE;28.225;21.2175;FALSE;222.2664516;-0.000600912;8.03E-08;0.092053696
491;FALSE;;;;;;;
492;FALSE;;;;;;;
493;TRUE;28.9399;26.7084;FALSE;213.3743658;-0.000568388;7.98E-08;0.100951555
494;TRUE;26.6473;24.5336;FALSE;271.7277285;-0.000578129;8.11E-08;0.120473063
495;TRUE;30.3774;22.2869;FALSE;199.2876522;-0.000414643;7.98E-08;0.084158156
496;FALSE;;;;;;;
497;TRUE;31.1752;22.865;FALSE;113.5511825;-0.000372393;8.55E-08;0.049060772
498;FALSE;;;;;;;
499;TRUE;26.6751;25.6776;FALSE;263.5803997;-0.000788708;7.89E-08;0.107757087
500;FALSE;;;;;;;
501;TRUE;23.2524;24.8216;FALSE;182.9409777;-0.000336236;8.02E-08;0.083074236
502;TRUE;26.8642;23.2088;FALSE;234.1370714;-0.001063433;8.08E-08;0.099986914
503;FALSE;;;;;;;
504;TRUE;27.0504;28.6169;FALSE;172.9775772;-0.000906872;7.97E-08;0.069012304
505;TRUE;26.025;22.7;FALSE;111.2245222;-0.000800356;8.46E-08;0.051541217
506;FALSE;;;;;;;
507;FALSE;;;;;;;
508;TRUE;23.0661;25.4233;FALSE;206.5151042;-0.000485008;8.14E-08;0.086713406
509;TRUE;29.2525;25.7218;FALSE;96.61726442;-0.00089702;8.30E-08;0.041974701
510;TRUE;26.493;31.5937;FALSE;6.547495681;-0.000686054;1.20E-09;0.002739194
511;TRUE;28.254;27.1629;FALSE;211.6783848;-0.000768943;8.09E-08;0.095761814
512;TRUE;24.8197;23.3484;FALSE;164.1702142;-0.000370142;8.36E-08;0.071287337
513;TRUE;24.1005;30.2442;FALSE;5.193962918;-0.000649741;2.60E-09;0.002235854
514;TRUE;25.3692;29.8832;FALSE;80.63355347;-0.000361139;8.15E-08;0.035785691
515;TRUE;32.7719;24.9152;FALSE;120.8977289;-0.000505774;8.14E-08;0.049845834
516;FALSE;;;;;;;
517;TRUE;29.6743;26.7168;FALSE;135.228136;-0.000618381;8.18E-08;0.057169007
518;FALSE;;;;;;;
519;TRUE;31.4715;27.9534;FALSE;28.67568343;-0.00040912;1.04E-07;0.015142726
520;TRUE;30.9388;21.6474;FALSE;99.52207594;-0.000660068;8.50E-08;0.044429937
521;FALSE;;;;;;;
522;TRUE;25.5392;29.4199;FALSE;211.5517329;-0.000690861;7.81E-08;0.089576827
523;TRUE;27.1984;26.4748;FALSE;255.5163804;-0.000595825;7.94E-08;0.103754697
524;TRUE;27.9308;26.9041;FALSE;354.8405708;-0.0008704;7.92E-08;0.145835019
525;TRUE;27.747;23.742;FALSE;181.6114227;-0.00066511;8.26E-08;0.078547496
526;FALSE;;;;;;;
527;FALSE;;;;;;;
528;TRUE;28.6848;24.2209;FALSE;217.3038733;-0.000769878;8.00E-08;0.092006674
529;FALSE;;;;;;;
530;FALSE;;;;;;;
531;TRUE;26.1732;21.8962;FALSE;149.8784125;-0.000660068;7.97E-08;0.061968618
532;FALSE;;;;;;;
533;TRUE;30.2279;30.7402;FALSE;19.35090622;-0.000683004;1.12E-07;0.008102442
534;TRUE;25.6152;26.3727;FALSE;150.9649649;-0.000395841;8.20E-08;0.060499736
535;TRUE;31.2233;23.2434;FALSE;78.39983047;-0.000563881;8.88E-08;0.034622991
536;TRUE;24.1297;29.1558;FALSE;128.9061121;-0.000712987;8.35E-08;0.05520378
537;TRUE;25.3975;29.8901;FALSE;187.9355052;-0.000701093;8.03E-08;0.076573438
538;FALSE;;;;;;;
539;TRUE;23.5325;26.7306;FALSE;139.3700975;-0.00079138;7.78E-08;0.060265055
540;TRUE;31.5733;23.7215;FALSE;61.52164618;-0.000862048;8.83E-08;0.02484719
541;TRUE;25.8428;25.5167;FALSE;301.2691864;-0.000479507;7.92E-08;0.136540709
542;TRUE;31.8024;27.7688;FALSE;28.51047873;-0.000707445;9.34E-08;0.012999727
543;TRUE;30.938;21.6704;FALSE;74.65982118;-0.000675625;8.90E-08;0.030956809
544;TRUE;25.0329;24.0309;FALSE;94.04580493;-0.000889827;8.44E-08;0.038884084
545;TRUE;33.5372;26.3306;TRUE;4.533808279;-0.000561525;3.00E-10;0.001955653
546;TRUE;23.8079;19.5968;FALSE;70.93435947;-0.000600443;8.62E-08;0.029861882
547;TRUE;22.7332;28.2357;FALSE;103.5016908;-0.000990729;7.90E-08;0.043712695
548;TRUE;29.9849;24.5862;FALSE;203.6471284;-0.000609103;8.09E-08;0.085624171
549;TRUE;29.4768;29.073;FALSE;20.71118401;-0.00055531;8.50E-08;0.00868417
550;TRUE;28.6545;26.1432;FALSE;256.9051622;-0.000516832;7.93E-08;0.110288754
551;TRUE;32.6624;22.9042;FALSE;33.8840403;-0.000649718;1.16E-07;0.01445588
552;TRUE;28.4788;26.7401;FALSE;228.1489152;-0.000314439;8.15E-08;0.100455707
553;TRUE;28.5046;30.0613;FALSE;29.31756864;-0.001013328;9.26E-08;0.013176418
554;TRUE;30.2573;32.6293;TRUE;4.653452024;-0.000587382;2.00E-10;0.001986876
555;TRUE;30.147;31.366;FALSE;17.83877808;-0.000863005;1.13E-07;0.007590346
556;FALSE;;;;;;;
557;TRUE;28.3242;22.9521;FALSE;253.0862541;-0.000788695;8.10E-08;0.104853877
558;TRUE;29.0081;29.6281;FALSE;48.10647453;-0.000858722;9.69E-08;0.020496978
559;TRUE;25.4064;31.1123;FALSE;5.439261079;-0.000671595;2.90E-09;0.002271079
560;TRUE;27.961;28.6108;FALSE;81.76563606;-0.000847179;8.62E-08;0.037613929
561;TRUE;28.9168;22.0458;FALSE;191.767537;-0.000732026;8.09E-08;0.079217413
562;TRUE;27.1677;23.4355;FALSE;253.5021096;-0.00071958;7.98E-08;0.110947375
563;TRUE;27.1691;32.3287;FALSE;20.50278473;-0.00120558;7.64E-08;0.008236269
564;TRUE;32.6805;24.59;FALSE;7.676170706;-0.000775517;4.65E-08;0.003153063
565;TRUE;30.8929;25.0769;FALSE;200.4734094;-0.00085895;7.97E-08;0.081669403
566;FALSE;;;;;;;
567;TRUE;27.6693;21.9634;FALSE;122.2253107;-0.000445359;8.89E-08;0.052529268
568;TRUE;27.6465;28.6322;FALSE;311.9340548;-0.000336764;7.83E-08;0.133022639
569;FALSE;;;;;;;
570;TRUE;26.9836;32.3015;FALSE;8.798933473;-0.000818931;5.70E-08;0.00357665
571;TRUE;28.1845;35.5865;FALSE;21.57038513;-0.001049335;9.68E-08;0.009054107
572;FALSE;;;;;;;
573;FALSE;;;;;;;
574;TRUE;28.1224;29.5488;FALSE;76.24250393;-0.000759017;8.67E-08;0.031677708
575;TRUE;30.2443;32.7303;TRUE;4.919315822;-0.000778596;3.00E-10;0.002065491
576;TRUE;27.7703;24.6994;FALSE;387.3216791;-0.000825216;7.93E-08;0.152690704
577;TRUE;33.9707;26.8478;FALSE;12.96268682;-0.000949545;6.77E-08;0.005583892
578;TRUE;27.1681;24.6818;FALSE;272.2098078;-0.00093305;7.94E-08;0.114999236
579;TRUE;24.1252;24.2405;FALSE;243.4290085;-0.000656418;8.17E-08;0.103605889
580;FALSE;;;;;;;
581;FALSE;;;;;;;
582;FALSE;;;;;;;
583;TRUE;23.2146;26.0451;FALSE;77.90301385;-0.000935226;8.33E-08;0.033753508
584;FALSE;;;;;;;
585;FALSE;;;;;;;
586;TRUE;26.4525;26.2827;FALSE;216.8061788;-0.000615136;8.01E-08;0.09371291
587;TRUE;29.0739;29.2293;FALSE;150.6279161;-0.000580415;7.93E-08;0.065138303
588;TRUE;27.5845;30.6726;FALSE;5.998895684;-0.000669735;2.30E-09;0.002407854
589;TRUE;29.5382;26.3167;FALSE;166.9025532;-0.000859351;8.06E-08;0.06780669
590;TRUE;34.0051;27.6065;FALSE;10.57366596;-0.000651422;8.69E-08;0.004486186
591;TRUE;25.4473;23.3114;FALSE;200.4799778;-0.000800365;8.35E-08;0.093151486
592;TRUE;32.8875;25.2026;FALSE;43.43998026;-0.000663225;1.11E-07;0.018100589
593;TRUE;31.1156;29.615;FALSE;35.88185831;-0.00092901;1.12E-07;0.01494196
594;TRUE;29.0561;24.5464;FALSE;225.0439271;-0.0012882;8.09E-08;0.094627669
595;FALSE;;;;;;;
596;TRUE;25.7673;33.9222;FALSE;18.12688929;-0.000451537;1.11E-07;0.007734584
597;TRUE;26.9872;30.5433;FALSE;19.74626052;-0.000401116;1.01E-07;0.008840956
598;TRUE;28.7695;28.5799;FALSE;204.6847651;-0.000836034;8.02E-08;0.086772311
599;FALSE;;;;;;;
600;FALSE;;;;;;;
601;FALSE;;;;;;;
602;TRUE;28.031;26.2517;FALSE;152.413264;-0.000729733;8.08E-08;0.062124676
603;TRUE;33.3601;24.5708;FALSE;5.511517362;-0.000933481;7.00E-10;0.00222713
604;TRUE;24.4702;27.2751;FALSE;314.797951;-0.000431089;7.90E-08;0.135390477
605;TRUE;32.7561;29.8726;FALSE;13.82600347;-0.000642858;9.60E-08;0.005504002
606;TRUE;32.7076;28.7619;TRUE;3.471225011;-0.000578099;2.00E-10;0.001425377
607;FALSE;;;;;;;
608;TRUE;33.7024;24.8071;FALSE;43.79361545;-0.000476628;1.00E-07;0.018564795
609;FALSE;;;;;;;
610;TRUE;27.3273;22.9418;FALSE;218.7049007;-0.000825505;8.15E-08;0.090700504
611;FALSE;;;;;;;
612;TRUE;28.3078;31.8056;TRUE;4.338430873;-0.000626599;2.00E-10;0.001807558
613;TRUE;28.6851;31.7414;TRUE;4.780165834;-0.000631371;2.00E-10;0.002044073
614;TRUE;31.6669;27.2616;FALSE;100.4700298;-0.000407845;8.20E-08;0.043973863
615;TRUE;27.1939;25.3641;FALSE;230.7785472;-0.001002465;7.98E-08;0.102354374
616;FALSE;;;;;;;
617;TRUE;33.7732;25.5118;FALSE;53.74001339;-0.000710651;9.04E-08;0.022193954
618;TRUE;27.7901;31.5313;FALSE;11.08927292;-0.000285784;5.38E-08;0.004675393
619;TRUE;24.9136;24.7076;FALSE;279.6633819;-0.001037789;8.16E-08;0.122696089
620;TRUE;28.455;26.9736;FALSE;254.0470046;-0.000882722;7.77E-08;0.107647509
621;TRUE;26.8556;25.5425;FALSE;264.2719102;-0.000415838;7.92E-08;0.114566864
622;TRUE;29.0638;28.6941;FALSE;135.1988361;-0.000370705;7.89E-08;0.056991189
623;FALSE;;;;;;;
624;TRUE;32.4964;23.24;FALSE;29.36890368;-0.000816104;1.09E-07;0.012870315
625;TRUE;28.8613;28.3356;FALSE;93.64796118;-0.00058436;8.49E-08;0.03849164
626;FALSE;;;;;;;
627;FALSE;;;;;;;
628;FALSE;;;;;;;
629;TRUE;26.0268;22.6909;FALSE;245.3668807;-0.000740986;8.27E-08;0.102413479
630;TRUE;30.9751;25.631;FALSE;141.5301648;-0.000790829;7.73E-08;0.061472038
631;TRUE;24.6741;30.0448;FALSE;78.57491018;-0.00075479;8.64E-08;0.030716786
632;TRUE;28.7481;27.254;FALSE;169.671532;-0.000447649;7.93E-08;0.075576339
633;FALSE;;;;;;;
634;TRUE;27.0027;30.9098;FALSE;22.74189939;-0.000993882;9.38E-08;0.009285982
635;FALSE;;;;;;;
636;TRUE;33.8441;26.4543;TRUE;4.8734506;-0.000516714;1.00E-10;0.002023814
637;TRUE;31.0579;21.5731;FALSE;150.1167681;-0.000505336;8.16E-08;0.062468417
638;FALSE;;;;;;;
639;TRUE;23.733;23.4534;FALSE;340.0010529;-0.000540288;7.07E-08;0.152975632
640;TRUE;28.2549;25.6078;FALSE;267.4180009;-0.00063979;7.95E-08;0.114210597
641;TRUE;28.9377;27.0202;FALSE;208.1978732;-0.000953538;7.91E-08;0.089947196
642;TRUE;27.1457;29.5947;FALSE;99.5345405;-0.000392133;8.49E-08;0.041657141
643;FALSE;;;;;;;
644;TRUE;24.8125;29.7221;FALSE;39.2084662;-0.000668872;1.09E-07;0.016356639
645;TRUE;32.0885;29.4421;FALSE;33.66501966;-0.000556815;9.90E-08;0.014880877
646;TRUE;33.1669;27.6374;FALSE;8.199133834;-0.000612082;7.29E-08;0.003570756
647;TRUE;22.9605;28.5116;FALSE;50.51762489;-0.000610334;9.50E-08;0.023326872
648;TRUE;32.0443;23.4199;FALSE;49.77124623;-0.000490566;1.21E-07;0.021007831
649;TRUE;26.595;31.4022;FALSE;10.16211214;-0.000814426;7.56E-08;0.00440101
650;FALSE;;;;;;;
651;TRUE;27.8441;30.8694;FALSE;21.67881061;-0.000919166;1.02E-07;0.009145358
652;TRUE;29.4387;31.7213;FALSE;5.324131056;-0.000537633;5.00E-10;0.002246776
653;FALSE;;;;;;;
654;TRUE;30.2953;21.3042;FALSE;227.8779873;-0.001020705;7.90E-08;0.089566099
655;TRUE;33.1733;26.0566;FALSE;10.4429452;-0.000981765;8.12E-08;0.004337451
656;TRUE;30.0529;26.0874;FALSE;179.6682873;-0.000435396;7.92E-08;0.076156781
657;FALSE;;;;;;;
658;FALSE;;;;;;;
659;FALSE;;;;;;;
660;FALSE;;;;;;;
661;TRUE;29.7939;22.6546;FALSE;186.8745269;-0.000789022;8.21E-08;0.079360189
662;TRUE;26.2543;24.3064;FALSE;324.6504546;-0.00092572;8.07E-08;0.134452194
663;TRUE;26.965;19.9648;FALSE;187.2451317;-0.000676645;8.40E-08;0.075134599
664;TRUE;25.5167;26.9135;FALSE;181.2303087;-0.000874436;7.83E-08;0.076088757
665;TRUE;28.8982;25.0413;FALSE;234.1441151;-0.000466511;7.99E-08;0.113346085
666;TRUE;33.5965;26.239;TRUE;3.837425544;-0.000645681;2.00E-10;0.001500488
667;TRUE;33.6347;24.7291;FALSE;12.47142305;-0.000612897;9.24E-08;0.005217435
668;TRUE;27.5415;20.234;FALSE;168.5626122;-0.000491283;8.34E-08;0.073008277
669;TRUE;28.1204;25.1871;FALSE;284.1702582;-0.001293864;8.08E-08;0.124209453
670;TRUE;25.3274;29.4435;FALSE;94.94556677;-0.00086727;8.21E-08;0.039217982
671;FALSE;;;;;;;
672;TRUE;25.781;23.8538;FALSE;141.1500821;-0.000506487;8.33E-08;0.058425068
673;FALSE;;;;;;;
674;TRUE;25.2072;22.7573;FALSE;106.5921667;-0.000330695;8.67E-08;0.046674035
675;TRUE;26.454;22.4028;FALSE;235.0720836;-0.000740703;8.36E-08;0.095079173
676;FALSE;;;;;;;
677;TRUE;30.9384;25.8039;FALSE;177.1768015;-0.000248228;8.01E-08;0.072763572
678;FALSE;;;;;;;
679;TRUE;26.4968;27.3239;FALSE;257.5091177;-0.000646436;8.03E-08;0.103602907
680;TRUE;27.422;24.3674;FALSE;226.6297165;-0.00078867;8.15E-08;0.094260644
681;TRUE;29.8191;30.467;FALSE;17.93977798;-0.00082084;8.97E-08;0.007611754
682;FALSE;;;;;;;
683;FALSE;;;;;;;
684;TRUE;31.3215;27.9276;FALSE;39.74164754;-0.00094029;8.73E-08;0.016560014
685;TRUE;32.1123;29.3252;FALSE;24.47207675;-0.000621077;1.00E-07;0.01029703
686;TRUE;28.999;22.9921;FALSE;258.2335524;-0.000712125;7.98E-08;0.105651715
687;FALSE;;;;;;;
688;FALSE;;;;;;;
689;TRUE;25.7554;26.4667;FALSE;246.9033626;-0.00084455;7.92E-08;0.10157049
690;TRUE;33.1716;25.0355;FALSE;47.02314297;-0.000898789;9.42E-08;0.023157764
691;FALSE;;;;;;;
692;TRUE;28.3731;31.2105;FALSE;8.629248474;-0.001028471;5.75E-08;0.003673262
693;FALSE;;;;;;;
694;TRUE;30.5384;30.7272;FALSE;42.62577988;-0.000922553;1.03E-07;0.01757922
695;FALSE;;;;;;;
696;TRUE;33.0124;23.0638;FALSE;38.30457878;-0.000619297;1.09E-07;0.015900291
697;TRUE;26.7685;27.1865;FALSE;199.3940243;-0.000730205;8.10E-08;0.083622064
698;FALSE;;;;;;;
699;TRUE;26.3118;27.5058;FALSE;192.8530091;-0.000526803;7.86E-08;0.081251746
700;TRUE;24.7271;28.3128;FALSE;241.1553869;-0.000900209;7.89E-08;0.101686068
701;TRUE;31.2402;24.3645;FALSE;147.100248;-0.000508903;8.00E-08;0.060768062
702;TRUE;25.2861;27.8301;FALSE;323.5257273;-0.000859169;3.75E-08;0.152656752
703;FALSE;;;;;;;
704;TRUE;30.5765;25.2773;FALSE;156.3822606;-0.000376443;8.17E-08;0.07314906
705;TRUE;28.5274;24.596;FALSE;207.1579785;-0.000891059;8.09E-08;0.087796584
706;TRUE;32.1296;23.5294;FALSE;69.95658767;-0.000644446;8.80E-08;0.028738576
707;TRUE;22.5158;24.1409;FALSE;132.9430821;-0.000812665;8.27E-08;0.0584899
708;TRUE;27.8627;26.8301;FALSE;147.1184737;-0.000860534;8.13E-08;0.072924421
709;FALSE;;;;;;;
710;TRUE;24.0629;30.5044;FALSE;34.10318148;-0.000337318;1.09E-07;0.014508832
711;TRUE;30.6534;25.954;FALSE;131.1176669;-0.000407823;8.36E-08;0.058611943
712;TRUE;29.833;31.5565;FALSE;33.94036795;-0.000773841;9.46E-08;0.013976312
713;FALSE;;;;;;;
714;TRUE;26.2176;30.5839;FALSE;50.47021894;-0.000801496;9.51E-08;0.022020087
715;TRUE;29.1296;21.3262;FALSE;222.3761524;-0.000441122;8.15E-08;0.097955067
716;FALSE;;;;;;;
717;TRUE;21.5938;30.0391;FALSE;44.14214315;-0.000894848;9.30E-08;0.018922326
718;TRUE;28.636;26.4059;FALSE;96.06385752;-0.00079232;7.96E-08;0.046510776
719;TRUE;25.4033;29.0345;FALSE;85.50214291;-0.000487586;8.21E-08;0.035542494
720;FALSE;;;;;;;
721;TRUE;24.0156;24.6372;FALSE;310.6429061;-0.000431882;7.96E-08;0.137283651
722;FALSE;;;;;;;
723;FALSE;;;;;;;
724;TRUE;26.9269;19.9961;FALSE;144.5312301;-0.000582276;8.34E-08;0.058354469
725;TRUE;27.0981;26.187;FALSE;300.1216197;-0.000605081;7.92E-08;0.121678489
726;FALSE;;;;;;;
727;TRUE;33.5785;25.7951;FALSE;12.42184199;-0.000772303;7.62E-08;0.005148837
728;TRUE;33.3328;21.9053;FALSE;37.57915306;-0.000194593;1.13E-07;0.016680439
729;TRUE;25.3632;28.8858;FALSE;132.8973771;-0.000833135;7.77E-08;0.060078007
730;TRUE;26.2046;28.4038;FALSE;149.0030729;-0.000316008;7.91E-08;0.066066891
731;FALSE;;;;;;;
732;FALSE;;;;;;;
733;FALSE;;;;;;;
734;TRUE;31.6247;29.4436;TRUE;4.234364459;-0.000896036;2.00E-10;0.001750865
735;TRUE;22.622;27.9944;FALSE;49.54670968;-0.000351404;1.08E-07;0.021362334
